Date,Open,High,Close,Low,Adj Close,Volume
2019-02-20,55.9995002746582,56.170501708984375,55.68999862670898,55.26399993896485,55.1674690246582,21756000
2019-02-21,55.54199981689453,55.59700012207031,54.8484992980957,54.6259994506836,54.3338623046875,28302000
2019-02-22,55.04499816894531,55.5620002746582,55.51850128173828,54.77999877929688,54.997589111328125,20990000
2019-02-25,55.79999923706055,55.92699813842773,55.470001220703125,55.36349868774414,54.94953918457031,28262000
2019-02-26,55.28749847412109,55.97549819946289,55.75650024414063,54.99599838256836,55.23335266113281,29426000
2019-02-27,55.34749984741211,55.89899826049805,55.8025016784668,55.04999923706055,55.27891540527344,19368000
2019-02-28,55.56499862670898,56.38249969482422,55.99599838256836,55.55049896240234,55.47060394287109,30850000
2019-03-01,56.244998931884766,57.14849853515625,57.04949951171875,56.23749923706055,56.51421737670898,29006000
2019-03-04,57.3494987487793,57.91400146484375,57.38999938964844,56.53450012207031,56.85151672363281,28920000
2019-03-05,57.50299835205078,58.480499267578125,58.10150146484375,57.30974960327149,57.55635452270508,28864000
2019-03-06,58.1245002746582,58.378299713134766,57.89300155639648,57.77450180053711,57.34981155395508,21986000
2019-03-07,57.7859992980957,57.83774948120117,57.165000915527344,56.74549865722656,56.628639221191406,23332000
2019-03-08,56.33649826049805,57.354000091552734,57.11600112915039,56.165000915527344,56.58009338378906,24248000
2019-03-11,57.22249984741211,58.80950164794922,58.78799819946289,57.22249984741211,58.23640823364258,34384000
2019-03-12,58.91299819946289,60.0,59.65999984741211,58.91299819946289,59.100223541259766,40262000
2019-03-13,60.0322494506836,60.04650115966797,59.66600036621094,59.59700012207031,59.10617446899414,28718000
2019-03-14,59.72549819946289,59.89400100708008,59.27750015258789,59.2239990234375,58.7213134765625,23456000
2019-03-15,59.66899871826172,59.82849884033203,59.22299957275391,59.13050079345703,58.66732025146485,49236000
2019-03-18,59.165000915527344,59.5,59.2130012512207,58.87105178833008,58.65742111206055,25852000
2019-03-19,59.44049835205078,60.0,59.942501068115234,59.29349899291992,59.38007736206055,30414000
2019-03-20,59.86750030517578,61.35699844360352,61.19850158691406,59.80849838256836,60.62428283691406,44548000
2019-03-21,60.79999923706055,61.589500427246094,61.57699966430664,60.657501220703125,60.99923706054688,24080000
2019-03-22,61.31600189208984,61.5,60.275001525878906,60.14125061035156,59.70945739746094,34284000
2019-03-25,59.84650039672852,60.31990051269531,59.650001525878906,59.35200119018555,59.0903205871582,29936000
2019-03-26,59.92649841308594,60.14149856567383,59.23099899291992,58.83599853515625,58.67524719238281,38024000
2019-03-27,59.275001525878906,59.37794876098633,58.6510009765625,57.96849822998047,58.10069274902344,28004000
2019-03-28,58.57699966430664,58.578250885009766,58.42449951171875,57.97154998779297,57.87631607055664,19234000
2019-03-29,58.744998931884766,58.949501037597656,58.66550064086914,58.14400100708008,58.11504364013672,25398000
2019-04-01,59.20500183105469,59.83300018310547,59.72150039672852,59.09999847412109,59.16113662719727,25050000
2019-04-02,59.76599884033203,60.067501068115234,60.02450180053711,59.28549957275391,59.4613037109375,16558000
2019-04-03,60.374000549316406,60.81499862670898,60.29600143432617,60.025001525878906,59.73025894165039,20286000
2019-04-04,60.297000885009766,60.78350067138672,60.75,60.20650100708008,60.18000030517578,19000000
2019-04-05,60.7495002746582,60.81100082397461,60.35749816894531,60.25149917602539,59.79117584228516,18144000
2019-04-08,60.39450073242188,60.43450164794922,60.19200134277344,59.99300003051758,59.627227783203125,17204000
2019-04-09,59.79999923706055,60.11449813842773,59.86249923706055,59.65399932861328,59.30082321166992,17528000
2019-04-10,60.03400039672852,60.18925094604492,60.108001708984375,59.82175064086914,59.54401779174805,14492000
2019-04-11,60.198001861572266,60.39799880981445,60.23099899291992,60.00650024414063,59.66586685180664,14204000
2019-04-12,60.5,60.91749954223633,60.89350128173828,60.40549850463867,60.32215118408203,18668000
2019-04-15,60.900001525878906,61.209999084472656,61.05500030517578,60.45550155639648,60.48213577270508,23748000
2019-04-16,61.25,61.54100036621094,61.35649871826172,61.00600051879883,60.78080749511719,17126000
2019-04-17,61.650001525878906,62.02799987792969,61.81700134277344,61.39099884033203,61.23698425292969,24438000
2019-04-18,61.95899963378906,62.09999847412109,61.81850051879883,61.730499267578125,61.23847198486328,26636000
2019-04-22,61.79949951171875,62.454498291015625,62.44200134277344,61.41550064086914,61.85612487792969,16146000
2019-04-23,62.53450012207031,63.45000076293945,63.227500915527344,62.31900024414063,62.63424301147461,26398000
2019-04-24,63.20600128173828,63.4005012512207,62.79999923706055,62.75,62.21076583862305,20376000
2019-04-25,63.23849868774414,63.370399475097656,63.17250061035156,62.60150146484375,62.57976913452149,22146000
2019-04-26,63.45000076293945,63.65349960327149,63.60900115966797,63.01599884033203,63.01217269897461,24828000
2019-04-29,63.70000076293945,64.4635009765625,64.37899780273438,63.31475067138672,63.77494430541992,49988000
2019-04-30,59.25,59.64049911499024,59.42399978637695,58.75,58.86643981933594,124140000
2019-05-01,59.40250015258789,59.40250015258789,58.40399932861328,58.35900115966797,57.85601043701172,52784000
2019-05-02,58.38800048828125,58.70949935913086,58.13050079345703,57.750099182128906,57.5850715637207,38896000
2019-05-03,58.682498931884766,59.34000015258789,59.27000045776367,58.45000076293945,58.71388244628906,39614000
2019-05-06,58.3129997253418,59.54249954223633,59.46950149536133,58.3129997253418,58.9115104675293,31278000
2019-05-07,59.02349853515625,59.52199935913086,58.70500183105469,58.05199813842773,58.15419006347656,31028000
2019-05-08,58.60049819946289,59.02119827270508,58.3134994506836,58.2869987487793,57.766357421875,26186000
2019-05-09,57.95149993896485,58.483001708984375,58.11899948120117,57.54249954223633,57.57368087768555,23714000
2019-05-10,58.179500579833984,58.630001068115234,58.2135009765625,57.125,57.667293548583984,26290000
2019-05-13,57.09799957275391,57.39699935913086,56.60150146484375,56.105499267578125,56.07041931152344,37212000
2019-05-14,56.86050033569336,57.02099990844727,56.02199935913086,55.977500915527344,55.49635696411133,36732000
2019-05-15,55.89350128173828,58.56650161743164,58.21049880981445,55.83330154418945,57.66432189941406,45786000
2019-05-16,58.22549819946289,59.40800094604492,58.94900131225586,58.141998291015625,58.39590072631836,30628000
2019-05-17,58.42350006103516,59.00749969482422,58.1150016784668,58.0004997253418,57.56972122192383,24172000
2019-05-20,57.22499847412109,57.33985137939453,56.942501068115234,56.57215118408203,56.40822219848633,27066000
2019-05-21,57.42449951171875,57.635398864746094,57.48149871826172,56.89699935913086,56.94215774536133,23196000
2019-05-22,57.337501525878906,57.92599868774414,57.57099914550781,57.29449844360352,57.03082656860352,18290000
2019-05-23,57.025001525878906,57.29864883422852,57.03850173950195,56.46120071411133,56.50332260131836,23978000
2019-05-24,57.36800003051758,57.48825073242188,56.67350006103516,56.58300018310547,56.141746520996094,22240000
2019-05-28,56.70000076293945,57.579349517822266,56.70750045776367,56.65599822998047,56.1754264831543,27300000
2019-05-29,56.3759994506836,56.45500183105469,55.823001861572266,55.4109992980957,55.29922866821289,30764000
2019-05-30,55.777000427246094,56.15650177001953,55.897499084472656,55.60599899291992,55.37302017211914,19038000
2019-05-31,55.06449890136719,55.47999954223633,55.18149948120117,55.00899887084961,54.66374588012695,30156000
2019-06-03,53.275001525878906,53.275001525878906,51.811500549316406,51.25,51.32536697387695,102612000
2019-06-04,52.14500045776367,52.8025016784668,52.65250015258789,51.68450164794922,52.158470153808594,56670000
2019-06-05,52.57699966430664,52.6775016784668,52.11100006103516,51.52450180053711,51.622047424316406,43368000
2019-06-06,52.2495002746582,52.3745002746582,52.21699905395508,51.685001373291016,51.7270622253418,34064000
2019-06-07,52.53150177001953,53.54600143432617,53.30199813842773,52.41999816894531,52.8018798828125,36048000
2019-06-10,53.64899826049805,54.632999420166016,54.01900100708008,53.6161003112793,53.51215744018555,29284000
2019-06-11,54.69900131225586,55.0994987487793,53.93600082397461,53.880149841308594,53.429931640625,28734000
2019-06-12,53.900001525878906,54.04650115966797,53.85150146484375,53.37699890136719,53.34622573852539,21220000
2019-06-13,54.18199920654297,54.70849990844727,54.4384994506836,54.00749969482422,53.92771530151367,21154000
2019-06-14,54.32099914550781,54.634498596191406,54.26750183105469,54.00859832763672,53.7583236694336,22230000
2019-06-17,54.31399917602539,54.95899963378906,54.625,54.31399917602539,54.11246109008789,18832000
2019-06-18,55.484500885009766,55.81949996948242,55.18000030517578,54.949501037597656,54.66226196289063,27734000
2019-06-19,55.27999877929688,55.34999847412109,55.11650085449219,54.67399978637695,54.59935760498047,26776000
2019-06-20,55.9995002746582,56.00600051879883,55.57099914550781,55.23699951171875,55.049591064453125,25240000
2019-06-21,55.46200180053711,56.20550155639648,56.09400177001953,55.40399932861328,55.567684173583984,38952000
2019-06-24,55.980499267578125,56.09999847412109,55.7760009765625,55.55049896240234,55.252662658691406,27912000
2019-06-25,55.632999420166016,55.71749877929688,54.317501068115234,54.18999862670898,53.8078498840332,30938000
2019-06-26,54.32500076293945,54.64849853515625,53.9900016784668,53.61199951171875,53.48342514038086,36218000
2019-06-27,54.20000076293945,54.35499954223633,53.80049896240234,53.76449966430664,53.29569625854492,20086000
2019-06-28,53.81949996948242,54.04999923706055,54.045501708984375,53.66849899291992,53.53840255737305,33864000
2019-07-01,54.900001525878906,55.37900161743164,54.897499084472656,54.685150146484375,54.38240814208984,28726000
2019-07-02,55.11199951171875,55.5885009765625,55.5625,54.90850067138672,55.04117202758789,19832000
2019-07-03,55.87049865722656,56.3380012512207,56.07899856567383,55.69300079345703,55.552825927734375,15340000
2019-07-05,55.88999938964844,56.64400100708008,56.579498291015625,55.80699920654297,56.04861831665039,25286000
2019-07-08,56.25849914550781,56.29899978637695,55.817501068115234,55.56050109863281,55.29378128051758,24728000
2019-07-09,55.59000015258789,56.401248931884766,56.24150085449219,55.35850143432617,55.71379852294922,26608000
2019-07-10,56.56100082397461,57.102500915527344,57.02399826049805,56.54850006103516,56.488956451416016,24190000
2019-07-11,57.16249847412109,57.65349960327149,57.21049880981445,56.979000091552734,56.67370223999024,23910000
2019-07-12,57.199501037597656,57.367000579833984,57.244998931884766,56.93899917602539,56.70788192749024,17280000
2019-07-15,57.34299850463867,57.54100036621094,57.516998291015625,56.970001220703125,56.97732925415039,18076000
2019-07-16,57.29999923706055,57.92900085449219,57.67900085449219,57.25,57.1378173828125,24776000
2019-07-17,57.54850006103516,57.917999267578125,57.317501068115234,57.28850173950195,56.77970504760742,23400000
2019-07-18,57.08700180053711,57.3802490234375,57.31650161743164,56.63650131225586,56.77870941162109,25814000
2019-07-19,57.40950012207031,57.55699920654297,56.505001068115234,56.48099899291992,55.97481918334961,32944000
2019-07-22,56.67250061035156,56.962501525878906,56.90349960327149,56.21200180053711,56.369590759277344,26030000
2019-07-23,57.20000076293945,57.345001220703125,57.31050109863281,56.59000015258789,56.77277374267578,21874000
2019-07-24,56.595001220703125,57.20000076293945,56.89049911499024,56.3494987487793,56.356712341308594,31796000
2019-07-25,56.89099884033203,57.084999084472656,56.60599899291992,56.04600143432617,56.07487869262695,44196000
2019-07-26,61.20199966430664,63.27750015258789,62.52050018310547,61.20000076293945,61.93388366699219,96116000
2019-07-29,62.0525016784668,62.368499755859375,61.97050094604492,61.4114990234375,61.3890380859375,44474000
2019-07-30,61.27050018310547,61.743499755859375,61.25699996948242,61.165000915527344,60.68223190307617,29066000
2019-07-31,61.150001525878906,61.70000076293945,60.83399963378906,60.38819885253906,60.26321029663086,34510000
2019-08-01,60.70149993896485,61.70550155639648,60.45050048828125,60.2859992980957,59.88330459594727,33970000
2019-08-02,60.0369987487793,60.345001220703125,59.699501037597656,59.446998596191406,59.13935089111328,32902000
2019-08-05,58.50199890136719,58.762001037597656,57.61600112915039,57.00699996948242,57.07540512084961,51950000
2019-08-06,58.16550064086914,58.99800109863281,58.497501373291016,58.0,57.94863128662109,34188000
2019-08-07,57.79999923706055,58.92224884033203,58.699501037597656,57.481201171875,58.148738861083984,28886000
2019-08-08,59.14149856567383,60.2504997253418,60.2400016784668,58.6510009765625,59.67477798461914,29360000
2019-08-09,59.89950180053711,60.19400024414063,59.4005012512207,59.18014907836914,58.84316635131836,21314000
2019-08-12,58.96049880981445,59.24800109863281,58.73550033569336,58.38359832763672,58.18440246582031,20060000
2019-08-13,58.573001861572266,60.23899841308594,59.86349868774414,58.573001861572266,59.30181503295898,25888000
2019-08-14,58.81549835205078,59.1150016784668,58.214500427246094,58.027000427246094,57.66828536987305,31574000
2019-08-15,58.17499923706055,58.79199981689453,58.36299896240234,58.105499267578125,57.81539916992188,24374000
2019-08-16,58.977500915527344,59.13600158691406,58.880001068115234,58.59049987792969,58.32753753662109,26266000
2019-08-19,59.50450134277344,60.3494987487793,59.92250061035156,59.50450134277344,59.36025238037109,24632000
2019-08-20,59.76250076293945,59.803001403808594,59.134498596191406,59.105499267578125,58.57965850830078,18310000
2019-08-21,59.657501220703125,59.95000076293945,59.5625,59.37149810791016,59.00363159179688,14814000
2019-08-22,59.70349884033203,59.90060043334961,59.47650146484375,58.92900085449219,58.91844940185547,18950000
2019-08-23,59.0994987487793,59.70399856567383,57.56449890136719,57.38750076293945,57.02438735961914,33740000
2019-08-26,57.86299896240234,58.4734992980957,58.44449996948242,57.64799880981445,57.89613342285156,24522000
2019-08-27,59.0265007019043,59.119998931884766,58.391998291015625,58.0724983215332,57.84412384033203,21544000
2019-08-28,58.08549880981445,58.82099914550781,58.55099868774414,57.8650016784668,58.00162506103516,16040000
2019-08-29,59.055999755859375,59.803001403808594,59.64250183105469,59.055999755859375,59.0828971862793,21768000
2019-08-30,59.92499923706055,59.92499923706055,59.40499877929688,59.19015121459961,58.847618103027344,22596000
2019-09-03,58.85150146484375,59.34450149536133,58.41949844360352,58.15999984741211,57.87135696411133,29598000
2019-09-04,58.83549880981445,59.17399978637695,59.070499420166016,58.54999923706055,58.516258239746094,21378000
2019-09-05,59.57649993896485,60.652000427246094,60.56900024414063,59.57649993896485,60.00069427490234,28162000
2019-09-06,60.40650177001953,60.60074996948242,60.24649810791016,60.1260986328125,59.68121719360352,21442000
2019-09-09,60.20000076293945,61.0,60.22050094604492,59.63100051879883,59.65546417236328,29438000
2019-09-10,59.75749969482422,60.5,60.29999923706055,59.729000091552734,59.73421478271485,25202000
2019-09-11,60.170501708984375,61.130001068115234,61.00849914550781,60.11000061035156,60.43606948852539,26140000
2019-09-12,61.21500015258789,62.09299850463867,61.712501525878906,61.1510009765625,61.13346099853516,34518000
2019-09-13,61.567501068115234,62.04399871826172,61.97800064086914,61.35049819946289,61.39647674560547,26028000
2019-09-16,61.47600173950195,61.97800064086914,61.56499862670898,61.28049850463867,60.98735046386719,21066000
2019-09-17,61.52000045776367,61.75,61.45750045776367,61.18450164794922,60.880859375,19102000
2019-09-18,61.3754997253418,61.78049850463867,61.62049865722656,60.82649993896485,61.04233551025391,22702000
2019-09-19,61.60300064086914,62.22200012207031,61.93550109863281,61.60100173950195,61.35436630249024,19920000
2019-09-20,61.65599822998047,62.16600036621094,61.49649810791016,61.15399932861328,60.91949081420898,45400000
2019-09-23,61.29999923706055,61.954498291015625,61.70149993896485,61.20849990844727,61.1225700378418,21248000
2019-09-24,62.0,62.33700180053711,60.9379997253418,60.53400039672852,60.36623001098633,31664000
2019-09-25,60.79100036621094,62.415000915527344,62.32600021362305,60.50450134277344,61.74120330810547,29060000
2019-09-26,62.09799957275391,62.25,62.06949996948242,61.613399505615234,61.48711395263672,30760000
2019-09-27,62.1505012512207,62.20100021362305,61.25450134277344,60.72249984741211,60.67977142333984,27078000
2019-09-30,61.04850006103516,61.29999923706055,60.95000076293945,60.6150016784668,60.37812042236328,28082000
2019-10-01,60.95000076293945,61.561500549316406,60.255001068115234,60.17900085449219,59.68964767456055,25470000
2019-10-02,59.8489990234375,59.8489990234375,58.83150100708008,58.56449890136719,58.27949142456055,32302000
2019-10-03,59.0,59.45299911499024,59.39149856567383,58.12149810791016,58.8342399597168,32424000
2019-10-04,59.59450149536133,60.571998596191406,60.45000076293945,59.45849990844727,59.88280487060547,23248000
2019-10-07,60.220001220703125,60.91019821166992,60.38399887084961,60.1875,59.81743240356445,16858000
2019-10-08,59.87950134277344,60.30400085449219,59.45650100708008,59.45050048828125,58.89863586425781,20786000
2019-10-09,59.96749877929688,60.41749954223633,60.115501403808594,59.88150024414063,59.55144882202149,17354000
2019-10-10,59.92900085449219,60.75,60.43349838256836,59.867000579833984,59.8664665222168,16932000
2019-10-11,61.11050033569336,61.41949844360352,60.772499084472656,60.6870002746582,60.2022819519043,25454000
2019-10-14,60.617000579833984,61.31650161743164,60.85699844360352,60.5880012512207,60.28598785400391,17350000
2019-10-15,61.02000045776367,62.36650085449219,62.1505012512207,61.02000045776367,61.56735610961914,27634000
2019-10-16,62.05849838256836,62.73699951171875,62.18199920654297,61.92250061035156,61.59856414794922,21892000
2019-10-17,62.54650115966797,63.1662483215332,62.65349960327149,62.49700164794922,62.06563186645508,19048000
2019-10-18,62.67300033569336,62.94449996948242,62.27450180053711,62.05400085449219,61.69019317626953,27056000
2019-10-21,62.61299896240234,62.73144912719727,62.307498931884766,62.02999877929688,61.72288513183594,20544000
2019-10-22,62.39250183105469,62.52999877929688,62.13999938964844,62.06900024414063,61.55695343017578,20476000
2019-10-23,62.11800003051758,62.99449920654297,62.95650100708008,62.11800003051758,62.36579513549805,18230000
2019-10-24,63.04499816894531,63.20000076293945,63.04949951171875,62.68574905395508,62.45792007446289,20562000
2019-10-25,62.55149841308594,63.47999954223633,63.25650024414063,62.5004997253418,62.66297912597656,24262000
2019-10-28,63.772499084472656,64.96549987792969,64.5,63.62699890136719,63.894813537597656,52264000
2019-10-29,63.811500549316406,64.07949829101562,63.13100051879883,62.860599517822266,62.53865432739258,37728000
2019-10-30,62.64849853515625,63.46799850463867,63.06449890136719,62.59999847412109,62.4727783203125,28178000
2019-10-31,63.06399917602539,63.38349914550781,63.00550079345703,62.54214859008789,62.41433334350586,29114000
2019-11-01,63.25,63.73099899291992,63.6870002746582,63.025001525878906,63.08944320678711,33402000
2019-11-04,63.8224983215332,64.70649719238281,64.56849670410156,63.8177490234375,63.96266174316406,30020000
2019-11-05,64.64450073242188,64.94650268554688,64.60150146484375,64.56144714355469,63.995365142822266,25654000
2019-11-06,64.4729995727539,64.6865005493164,64.58999633789062,64.125,63.98396682739258,23060000
2019-11-07,64.71399688720703,66.18699645996094,65.44300079345703,64.71224975585938,64.8289566040039,40600000
2019-11-08,65.26399993896484,65.9000015258789,65.56849670410156,65.21824645996094,64.95327758789062,25028000
2019-11-11,65.15899658203125,65.32125091552734,64.95950317382812,64.87049865722656,64.35000610351562,20238000
2019-11-12,65.0,65.5,64.94000244140625,64.78849792480469,64.33069610595703,21718000
2019-11-13,64.70349884033203,65.21499633789062,64.9000015258789,64.67549896240234,64.29106140136719,16534000
2019-11-14,64.875,65.8499984741211,65.572998046875,64.78250122070312,64.9577407836914,23870000
2019-11-15,65.9469985961914,66.74400329589844,66.74349975585938,65.71399688720703,66.11726379394531,35652000
2019-11-18,66.61100006103516,66.77645111083984,66.03500366210938,65.875,65.41541290283203,29748000
2019-11-19,66.38500213623047,66.38500213623047,65.77300262451172,65.63999938964844,65.15587615966797,25384000
2019-11-20,65.58699798583984,65.75,65.15249633789062,64.55750274658203,64.54117584228516,26172000
2019-11-21,65.0739974975586,65.62950134277344,65.06749725341797,64.6500015258789,64.45698547363281,19910000
2019-11-22,65.28099822998047,65.4365005493164,64.76699829101562,64.57050323486328,64.1593017578125,27714000
2019-11-25,64.95899963378906,65.56549835205078,65.33450317382812,64.90650177001953,64.72148132324219,20724000
2019-11-26,65.49299621582031,65.73999786376953,65.67749786376953,65.25450134277344,65.06126403808594,21394000
2019-11-27,65.75,65.91799926757812,65.64949798583984,65.48149871826172,65.03352355957031,19912000
2019-11-29,65.35600280761719,65.51024627685547,65.24800109863281,65.19850158691406,64.63580322265625,11740000
2019-12-02,65.05000305175781,65.29149627685547,64.49600219726562,64.05000305175781,63.8908576965332,30218000
2019-12-03,63.97850036621094,64.92304992675781,64.76399993896484,63.95000076293945,64.15634155273438,22876000
2019-12-04,65.35050201416016,66.29000091552734,66.0270004272461,65.24349975585938,65.40748596191406,30750000
2019-12-05,66.4000015258789,66.46790313720703,66.40650177001953,65.8219985961914,65.78343200683594,24254000
2019-12-06,66.6719970703125,67.19999694824219,67.03099822998047,66.6719970703125,66.40206909179688,26296000
2019-12-09,66.9020004272461,67.97250366210938,67.1780014038086,66.89199829101562,66.54767608642578,27086000
2019-12-10,67.07499694824219,67.49874877929688,67.23300170898438,66.802001953125,66.60218048095703,21882000
2019-12-11,67.54199981689453,67.55999755859375,67.2509994506836,67.13349914550781,66.6199951171875,17008000
2019-12-12,67.2969970703125,67.78874969482422,67.51349639892578,67.0250015258789,66.88003540039062,25620000
2019-12-13,67.39749908447266,67.65464782714844,67.3915023803711,67.19349670410156,66.75918579101562,30992000
2019-12-16,67.82499694824219,68.23400115966797,68.05850219726562,67.63349914550781,67.41991424560547,27946000
2019-12-17,68.14450073242188,68.25,67.75599670410156,67.56614685058594,67.12025451660156,37080000
2019-12-18,67.83000183105469,68.02349853515625,67.63099670410156,67.55000305175781,66.99642944335938,30452000
2019-12-19,67.59100341796875,67.90499877929688,67.802001953125,67.44924926757812,67.16582489013672,29398000
2019-12-20,68.1675033569336,68.18199920654297,67.47949981689453,67.44999694824219,66.84635162353516,66300000
2019-12-23,67.79350280761719,67.98999786376953,67.44200134277344,67.32550048828125,66.80921173095703,17662000
2019-12-24,67.42500305175781,67.51300048828125,67.1780014038086,67.13899993896484,66.54767608642578,6950000
2019-12-26,67.30850219726562,68.06635284423828,68.0199966430664,67.22350311279297,67.38179016113281,13350000
2019-12-27,68.14949798583984,68.22650146484375,67.59449768066406,67.46549987792969,66.96027374267578,20768000
2019-12-30,67.5,67.6500015258789,66.80699920654297,66.70099639892578,66.1801528930664,21018000
2019-12-31,66.50550079345703,66.9000015258789,66.85099792480469,66.4542465209961,66.2237548828125,19236000
2020-01-02,67.07749938964844,68.40699768066406,68.36849975585938,67.07749938964844,67.72699737548828,28132000
2020-01-03,67.39299774169922,68.625,68.03299713134766,67.2771987915039,67.39466857910156,23728000
2020-01-06,67.5,69.82499694824219,69.71050262451172,67.5,69.05642700195312,34646000
2020-01-07,69.89700317382812,70.14949798583984,69.66699981689453,69.51899719238281,69.01332092285156,30054000
2020-01-08,69.60399627685547,70.5790023803711,70.21600341796875,69.54199981689453,69.55718231201172,30560000
2020-01-09,71.02850341796875,71.36650085449219,70.99150085449219,70.51349639892578,70.32540130615234,30018000
2020-01-10,71.37799835205078,71.74645233154297,71.48650360107422,70.9175033569336,70.81576538085938,36414000
2020-01-13,71.80650329589844,72.0260009765625,71.96150207519531,71.3010025024414,71.28630065917969,33046000
2020-01-14,71.95050048828125,72.08999633789062,71.54399871826172,71.41850280761719,70.8727035522461,31178000
2020-01-15,71.510498046875,72.06974792480469,71.95999908447266,71.510498046875,71.28480529785156,25654000
2020-01-16,72.37200164794922,72.59950256347656,72.58499908447266,72.0459976196289,71.9039535522461,23474000
2020-01-17,73.14550018310547,74.06475067138672,74.01950073242188,72.91100311279297,73.32499694824219,47924000
2020-01-21,73.95600128173828,74.59249877929688,74.22000122070312,73.55999755859375,73.52362060546875,40734000
2020-01-22,74.55000305175781,75.16069793701172,74.29750061035156,74.24649810791016,73.60038757324219,32216000
2020-01-23,74.38200378417969,74.7760009765625,74.3324966430664,74.1050033569336,73.63505554199219,27024000
2020-01-24,74.67949676513672,74.77474975585938,73.33550262451172,73.26249694824219,72.64740753173828,35692000
2020-01-27,71.55000305175781,71.90350341796875,71.69499969482422,71.05999755859375,71.02230072021484,35104000
2020-01-28,72.1500015258789,72.80000305175781,72.62799835205078,71.62349700927734,71.94654083251953,31548000
2020-01-29,72.94000244140625,73.27149963378906,72.93150329589844,72.33699798583984,72.24720001220703,21554000
2020-01-30,71.99800109863281,72.86399841308594,72.79199981689453,71.81999969482422,72.1090087890625,26788000
2020-01-31,73.44499969482422,73.50650024414062,71.71150207519531,71.42649841308594,71.03864288330078,48344000
2020-02-03,73.0999984741211,74.5,74.2969970703125,72.94950103759766,73.59988403320312,60736000
2020-02-04,72.85350036621094,73.4749984741211,72.35350036621094,71.31500244140625,71.67462158203125,78660000
2020-02-05,73.12100219726562,73.19200134277344,72.4114990234375,71.52799987792969,71.73207092285156,39724000
2020-02-06,72.5165023803711,74.0999984741211,73.8115005493164,72.47850036621094,73.11893463134766,33588000
